block_id	namespace	functional_categories	sources
railways:track_byg_bulbis	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_bulbis_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_bulbis_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_cika	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_cika_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_cika_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_cypress	railways	processing_machines,storage_item_io,create_kinetics_and_logistics	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_cypress_narrow	railways	processing_machines,storage_item_io,create_kinetics_and_logistics	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_cypress_wide	railways	processing_machines,storage_item_io,create_kinetics_and_logistics	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_ebony	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_ebony_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_ebony_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_embur	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_embur_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_embur_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_ether	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_ether_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_ether_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_fir	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_fir_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_fir_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_green_enchanted	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_green_enchanted_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_green_enchanted_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_holly	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_holly_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_holly_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_imparius	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_imparius_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_imparius_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_jacaranda	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_jacaranda_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_jacaranda_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_lament	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_lament_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_lament_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_mahogany	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_mahogany_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_mahogany_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_maple	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_maple_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_maple_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_nightshade	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_nightshade_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_nightshade_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_palm	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_palm_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_palm_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_pine	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_pine_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_pine_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_rainbow_eucalyptus	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_rainbow_eucalyptus_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_rainbow_eucalyptus_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_redwood	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_redwood_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_redwood_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_skyris	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_skyris_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_skyris_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_sythian	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_sythian_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_sythian_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_white_mangrove	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_white_mangrove_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_white_mangrove_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_willow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_willow_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_willow_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_witch_hazel	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_witch_hazel_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_witch_hazel_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_zelkova	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_zelkova_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_byg_zelkova_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_cherry	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_cherry_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_cherry_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_coupler	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_andesite_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_andesite_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_dd_rose	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_dd_rose_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_dd_rose_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_dd_rubber	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_dd_rubber_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_dd_rubber_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_dd_smoked	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_dd_smoked_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_dd_smoked_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_dd_spirit	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_dd_spirit_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_create_dd_spirit_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_crimson	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_crimson_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_crimson_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_dark_oak	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_dark_oak_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_dark_oak_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_ender	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_ender_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_ender_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_hexcasting_edified	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_hexcasting_edified_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_hexcasting_edified_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_jungle	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_jungle_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_jungle_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_mangrove	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_mangrove_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_mangrove_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_monorail	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_aspen	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_aspen_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_aspen_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_cypress	railways	processing_machines,storage_item_io,create_kinetics_and_logistics	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_cypress_narrow	railways	processing_machines,storage_item_io,create_kinetics_and_logistics	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_cypress_wide	railways	processing_machines,storage_item_io,create_kinetics_and_logistics	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_fir	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_fir_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_fir_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_ghaf	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_ghaf_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_ghaf_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_joshua	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_joshua_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_joshua_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_maple	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_maple_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_maple_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_olive	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_olive_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_olive_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_palo_verde	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_palo_verde_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_palo_verde_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_redwood	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_redwood_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_redwood_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_sugi	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_sugi_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_sugi_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_willow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_willow_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_willow_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_wisteria	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_wisteria_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_natures_spirit_wisteria_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_oak	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_oak_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_oak_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_phantom	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_quark_ancient	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_quark_ancient_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_quark_ancient_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_quark_azalea	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_quark_azalea_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_quark_azalea_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_quark_blossom	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_quark_blossom_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_quark_blossom_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_spruce	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_spruce_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_spruce_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_stripped_bamboo	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_stripped_bamboo_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_stripped_bamboo_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_switch_andesite	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_switch_brass	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_acacia	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_acacia_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_acacia_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_ash	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_ash_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_ash_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_aspen	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_aspen_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_aspen_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_birch	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_birch_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_birch_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_blackwood	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_blackwood_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_blackwood_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_chestnut	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_chestnut_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_chestnut_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_douglas_fir	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_douglas_fir_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_douglas_fir_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_hickory	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_hickory_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_hickory_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_kapok	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_kapok_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_kapok_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_mangrove	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_mangrove_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_mangrove_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_maple	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_maple_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_maple_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_oak	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_oak_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_oak_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_palm	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_palm_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_palm_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_pine	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_pine_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_pine_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_rosewood	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_rosewood_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_rosewood_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_sequoia	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_sequoia_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_sequoia_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_spruce	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_spruce_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_spruce_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_sycamore	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_sycamore_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_sycamore_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_white_cedar	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_white_cedar_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_white_cedar_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_willow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_willow_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tfc_willow_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tieless	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tieless_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_tieless_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_canopy	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_canopy_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_canopy_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_darkwood	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_darkwood_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_darkwood_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_mangrove	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_mangrove_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_mangrove_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_minewood	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_minewood_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_minewood_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_sortingwood	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_sortingwood_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_sortingwood_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_timewood	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_timewood_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_timewood_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_transwood	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_transwood_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_transwood_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_twilight_oak	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_twilight_oak_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_twilightforest_twilight_oak_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_warped	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_warped_narrow	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:track_warped_wide	railways	storage_item_io	Steam_Rails-1.7.2+forge-mc1.20.1.jar
