potency	block_id	categories	namespace	sources
P1_low_leverage_interaction_and_signal	the_finley_dimension_remastered:living_wood_button	redstone_interaction	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
P1_low_leverage_interaction_and_signal	the_finley_dimension_remastered:living_wood_pressure_plate	processing_machines,redstone_interaction	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
P1_low_leverage_interaction_and_signal	twilightforest:canopy_button	redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:canopy_pressure_plate	processing_machines,redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:dark_button	redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:dark_pressure_plate	processing_machines,redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:mangrove_button	redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:mangrove_pressure_plate	processing_machines,redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:mining_button	redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:mining_pressure_plate	processing_machines,redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:sorting_button	redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:sorting_pressure_plate	processing_machines,redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:time_button	redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:time_pressure_plate	processing_machines,redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:transformation_button	storage_item_io,redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:transformation_pressure_plate	processing_machines,storage_item_io,redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:twilight_oak_button	redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	twilightforest:twilight_oak_pressure_plate	processing_machines,redstone_interaction	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P1_low_leverage_interaction_and_signal	undergarden:cloggrum_lantern	redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:depthrock_button	redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:depthrock_pressure_plate	processing_machines,redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:grongle_button	redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:grongle_pressure_plate	processing_machines,redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:miserabell	redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:potted_miserabell	redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:shard_o_lantern	redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:shiverstone_button	redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:shiverstone_pressure_plate	processing_machines,redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:smogstem_button	redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:smogstem_pressure_plate	processing_machines,redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:tremblecrust_button	redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:tremblecrust_pressure_plate	processing_machines,redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:wigglewood_button	redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	undergarden:wigglewood_pressure_plate	processing_machines,redstone_interaction	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	unearthed:gabbro_button	redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	unearthed:gabbro_pressure_plate	processing_machines,redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	unearthed:granodiorite_button	redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	unearthed:granodiorite_pressure_plate	processing_machines,redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	unearthed:phyllite_button	redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	unearthed:phyllite_pressure_plate	processing_machines,redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	unearthed:quartzite_button	redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	unearthed:quartzite_pressure_plate	processing_machines,redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	unearthed:rhyolite_button	redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	unearthed:rhyolite_pressure_plate	processing_machines,redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	unearthed:slate_button	redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	unearthed:slate_pressure_plate	processing_machines,redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	unearthed:white_granite_button	redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	unearthed:white_granite_pressure_plate	processing_machines,redstone_interaction	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
P1_low_leverage_interaction_and_signal	weather2:tornado_sensor	redstone_interaction	weather2	weather2-1.20.1-2.8.3.jar
P1_low_leverage_interaction_and_signal	weather2:tornado_sensor_new	redstone_interaction	weather2	weather2-1.20.1-2.8.3.jar
P0_borderline_or_name_only_functional	ae2:spatial_pylon	magic_ritual	ae2	appliedenergistics2-forge-15.4.10.jar
P0_borderline_or_name_only_functional	aether:hellfire_slab	magic_ritual	aether	aether-1.20.1-1.5.2-neoforge.jar
P0_borderline_or_name_only_functional	aether:hellfire_stairs	magic_ritual	aether	aether-1.20.1-1.5.2-neoforge.jar
P0_borderline_or_name_only_functional	aether:hellfire_stone	magic_ritual	aether	aether-1.20.1-1.5.2-neoforge.jar
P0_borderline_or_name_only_functional	aether:hellfire_wall	magic_ritual	aether	aether-1.20.1-1.5.2-neoforge.jar
P0_borderline_or_name_only_functional	aether:light_hellfire_stone	magic_ritual	aether	aether-1.20.1-1.5.2-neoforge.jar
P0_borderline_or_name_only_functional	ars_nouveau:arcane_pedestal	magic_ritual	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:arcane_platform	magic_ritual	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:gilded_sourcestone_basketweave	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:gilded_sourcestone_basketweave_slab	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:gilded_sourcestone_basketweave_stairs	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:redstone_air	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:ritual	magic_ritual	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:ritual_brazier	magic_ritual	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:scryers_crystal	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:scryers_oculus	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:smooth_gilded_sourcestone_basketweave	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:smooth_gilded_sourcestone_basketweave_slab	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:smooth_gilded_sourcestone_basketweave_stairs	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:smooth_sourcestone_basketweave	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:smooth_sourcestone_basketweave_slab	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:smooth_sourcestone_basketweave_stairs	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:sourcestone_basketweave	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:sourcestone_basketweave_slab	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	ars_nouveau:sourcestone_basketweave_stairs	unclassified_functional_keyword	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P0_borderline_or_name_only_functional	bloodmagic:airritualstone	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	bloodmagic:alchemy_array	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	bloodmagic:alchemyarray	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	bloodmagic:bloodlight	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	bloodmagic:bloodstonebrick	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	bloodmagic:demonpylon	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	bloodmagic:duskritualstone	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	bloodmagic:earthritualstone	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	bloodmagic:fireritualstone	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	bloodmagic:largebloodstonebrick	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	bloodmagic:lightritualstone	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	bloodmagic:masterritualstone	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	bloodmagic:ritualstone	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	bloodmagic:waterritualstone	magic_ritual	bloodmagic	bloodmagic-1.20.1-3.3.7-49.jar
P0_borderline_or_name_only_functional	brewinandchewin:bloody_mary	processing_machines,magic_ritual	brewinandchewin	BrewinAndChewin-1.20.1-3.2.1.jar
P0_borderline_or_name_only_functional	brewinandchewin:flaxen_cheese_wheel	processing_machines	brewinandchewin	BrewinAndChewin-1.20.1-3.2.1.jar
P0_borderline_or_name_only_functional	brewinandchewin:scarlet_cheese_wheel	processing_machines	brewinandchewin	BrewinAndChewin-1.20.1-3.2.1.jar
P0_borderline_or_name_only_functional	brewinandchewin:unripe_flaxen_cheese_wheel	processing_machines	brewinandchewin	BrewinAndChewin-1.20.1-3.2.1.jar
P0_borderline_or_name_only_functional	brewinandchewin:unripe_scarlet_cheese_wheel	processing_machines	brewinandchewin	BrewinAndChewin-1.20.1-3.2.1.jar
P0_borderline_or_name_only_functional	callfromthedepth_:bloodgore	magic_ritual	callfromthedepth_	callfromthedepth_-1.21-forge-1.20.1.jar
P0_borderline_or_name_only_functional	callfromthedepth_:lostsoulssand	magic_ritual	callfromthedepth_	callfromthedepth_-1.21-forge-1.20.1.jar
P0_borderline_or_name_only_functional	callfromthedepth_:lostsoulssoil	magic_ritual	callfromthedepth_	callfromthedepth_-1.21-forge-1.20.1.jar
P0_borderline_or_name_only_functional	callfromthedepth_:soulrose	magic_ritual	callfromthedepth_	callfromthedepth_-1.21-forge-1.20.1.jar
P0_borderline_or_name_only_functional	callfromthedepth_:soultree	magic_ritual	callfromthedepth_	callfromthedepth_-1.21-forge-1.20.1.jar
P0_borderline_or_name_only_functional	chemlib:acetic_acid	processing_machines	chemlib	chemlib-1.20.1-2.0.19.jar
P0_borderline_or_name_only_functional	chemlib:hydrochloric_acid	processing_machines	chemlib	chemlib-1.20.1-2.0.19.jar
P0_borderline_or_name_only_functional	chemlib:nitric_acid	processing_machines	chemlib	chemlib-1.20.1-2.0.19.jar
P0_borderline_or_name_only_functional	cold_sweat:soul_stalk	magic_ritual	cold_sweat	ColdSweat-2.4.jar
P0_borderline_or_name_only_functional	cold_sweat:thermolith	processing_machines	cold_sweat	ColdSweat-2.4.jar
P0_borderline_or_name_only_functional	coroutil:repairing_block	unclassified_functional_keyword	coroutil	weather2-1.20.1-2.8.3.jar
P0_borderline_or_name_only_functional	create:cart_assembler	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:flywheel	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:mechanical_arm	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:mechanical_drill	processing_machines,create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:mechanical_harvester	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:mechanical_plough	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:mechanical_roller	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:package_frogport	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:packager	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:redstone_contact	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:redstone_requester	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:repackager	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:schematicannon	crafting_workstations,create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:steam_engine	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:train_door	create_kinetics_and_logistics,mob_world_portal_transport	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create:train_trapdoor	create_kinetics_and_logistics,mob_world_portal_transport	create	create-1.20.1-6.0.8.jar
P0_borderline_or_name_only_functional	create_new_age:redstone_magnet	create_kinetics_and_logistics	create_new_age	create-new-age-1.1.7f+forge-mc1.20.1.jar
P0_borderline_or_name_only_functional	create_new_age:stirling_engine	create_kinetics_and_logistics	create_new_age	create-new-age-1.1.7f+forge-mc1.20.1.jar
P0_borderline_or_name_only_functional	createbigcannons:cannon_drill	processing_machines,create_kinetics_and_logistics	createbigcannons	createbigcannons-5.11.3-mc.1.20.1-forge.jar
P0_borderline_or_name_only_functional	createbigcannons:cannon_drill_bit	processing_machines,create_kinetics_and_logistics	createbigcannons	createbigcannons-5.11.3-mc.1.20.1-forge.jar
P0_borderline_or_name_only_functional	createdieselgenerators:bulk_fermenter	processing_machines,create_kinetics_and_logistics,power_energy_fluids	createdieselgenerators	createdieselgenerators-1.20.1-1.3.12.jar
P0_borderline_or_name_only_functional	createdieselgenerators:diesel_engine	create_kinetics_and_logistics,power_energy_fluids	createdieselgenerators	createdieselgenerators-1.20.1-1.3.12.jar
P0_borderline_or_name_only_functional	createdieselgenerators:huge_diesel_engine	create_kinetics_and_logistics,power_energy_fluids	createdieselgenerators	createdieselgenerators-1.20.1-1.3.12.jar
P0_borderline_or_name_only_functional	createdieselgenerators:large_diesel_engine	create_kinetics_and_logistics,power_energy_fluids	createdieselgenerators	createdieselgenerators-1.20.1-1.3.12.jar
P0_borderline_or_name_only_functional	creatingspace:big_engine_structure	unclassified_functional_keyword	creatingspace	creatingspace-1.20.1-1.7.13.jar
P0_borderline_or_name_only_functional	creatingspace:engine_structure	unclassified_functional_keyword	creatingspace	creatingspace-1.20.1-1.7.13.jar
P0_borderline_or_name_only_functional	creatingspace:legacy_mechanical_electrolyzer	create_kinetics_and_logistics	creatingspace	creatingspace-1.20.1-1.7.13.jar
P0_borderline_or_name_only_functional	creatingspace:mechanical_electrolyzer	create_kinetics_and_logistics	creatingspace	creatingspace-1.20.1-1.7.13.jar
P0_borderline_or_name_only_functional	creatingspace:small_engine_structure	unclassified_functional_keyword	creatingspace	creatingspace-1.20.1-1.7.13.jar
P0_borderline_or_name_only_functional	deeperdarker:bloom_door	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:bloom_fence	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:bloom_fence_gate	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:bloom_slab	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:bloom_stairs	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:bloom_trapdoor	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:cobbled_gloomslate_slab	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:cobbled_gloomslate_stairs	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:cobbled_gloomslate_wall	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:cut_gloomslate_slab	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:cut_gloomslate_stairs	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:cut_gloomslate_wall	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:gloomslate_brick_slab	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:gloomslate_brick_stairs	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:gloomslate_brick_wall	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:gloomslate_slab	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:gloomslate_stairs	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:gloomslate_tile_slab	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:gloomslate_tile_stairs	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:gloomslate_tile_wall	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:gloomslate_wall	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:polished_gloomslate_slab	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:polished_gloomslate_stairs	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:polished_gloomslate_wall	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:sculk_stone_redstone_ore	unclassified_functional_keyword	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:smooth_gloomslate_slab	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:smooth_gloomslate_stairs	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	deeperdarker:smooth_gloomslate_wall	crafting_workstations	deeperdarker	deeperdarker-forge-1.20.1-1.3.3.jar
P0_borderline_or_name_only_functional	dynamictrees:rooty_soul_sand	magic_ritual	dynamictrees	DynamicTrees-1.20.1-1.4.10.jar
P0_borderline_or_name_only_functional	dynamictrees:rooty_soul_soil	magic_ritual	dynamictrees	DynamicTrees-1.20.1-1.4.10.jar
P0_borderline_or_name_only_functional	fallout_wastelands_:light_tube	unclassified_functional_keyword	fallout_wastelands_	Fallout Wasteland 1.20.1 Beta 3.8.1.jar
P0_borderline_or_name_only_functional	fallout_wastelands_:vault_wall	mob_world_portal_transport	fallout_wastelands_	Fallout Wasteland 1.20.1 Beta 3.8.1.jar
P0_borderline_or_name_only_functional	fallout_wastelands_:wastelandredstoneore	unclassified_functional_keyword	fallout_wastelands_	Fallout Wasteland 1.20.1 Beta 3.8.1.jar
P0_borderline_or_name_only_functional	farmersdelight:bamboo_basket	unclassified_functional_keyword	farmersdelight	FarmersDelight-1.20.1-1.3.1.jar
P0_borderline_or_name_only_functional	farmersdelight:skillet	unclassified_functional_keyword	farmersdelight	FarmersDelight-1.20.1-1.3.1.jar
P0_borderline_or_name_only_functional	farmersdelight:wooden_basket	unclassified_functional_keyword	farmersdelight	FarmersDelight-1.20.1-1.3.1.jar
P0_borderline_or_name_only_functional	framedblocks:framed_activator_rail_slope	processing_machines	framedblocks	FramedBlocks-9.4.3.jar
P0_borderline_or_name_only_functional	framedblocks:framed_elevated_double_slope_edge	processing_machines	framedblocks	FramedBlocks-9.4.3.jar
P0_borderline_or_name_only_functional	framedblocks:framed_elevated_double_slope_slab	processing_machines	framedblocks	FramedBlocks-9.4.3.jar
P0_borderline_or_name_only_functional	framedblocks:framed_elevated_slope_edge	processing_machines	framedblocks	FramedBlocks-9.4.3.jar
P0_borderline_or_name_only_functional	framedblocks:framed_elevated_slope_slab	processing_machines	framedblocks	FramedBlocks-9.4.3.jar
P0_borderline_or_name_only_functional	framedblocks:framed_redstone_block	unclassified_functional_keyword	framedblocks	FramedBlocks-9.4.3.jar
P0_borderline_or_name_only_functional	framedblocks:framed_redstone_torch	unclassified_functional_keyword	framedblocks	FramedBlocks-9.4.3.jar
P0_borderline_or_name_only_functional	framedblocks:framed_redstone_wall_torch	unclassified_functional_keyword	framedblocks	FramedBlocks-9.4.3.jar
P0_borderline_or_name_only_functional	framedblocks:framed_soul_torch	magic_ritual	framedblocks	FramedBlocks-9.4.3.jar
P0_borderline_or_name_only_functional	framedblocks:framed_soul_wall_torch	magic_ritual	framedblocks	FramedBlocks-9.4.3.jar
P0_borderline_or_name_only_functional	framedblocks:framed_tube	unclassified_functional_keyword	framedblocks	FramedBlocks-9.4.3.jar
P0_borderline_or_name_only_functional	minecraft:activator_rail	processing_machines	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:dead_tube_coral	unclassified_functional_keyword	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:dead_tube_coral_block	unclassified_functional_keyword	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:deepslate_redstone_ore	unclassified_functional_keyword	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:oxeye_daisy	magic_ritual	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:potted_oxeye_daisy	magic_ritual	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:redstone_block	unclassified_functional_keyword	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:redstone_ore	unclassified_functional_keyword	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:redstone_torch	unclassified_functional_keyword	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:redstone_wall_torch	unclassified_functional_keyword	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:soul_fire	magic_ritual	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:soul_sand	magic_ritual	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:soul_soil	magic_ritual	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:soul_torch	magic_ritual	minecraft	minecraft-1.20.1-client.jar
P0_borderline_or_name_only_functional	minecraft:soul_wall_torch	magic_ritual	minecraft	minecraft-1.20.1-client.jar
